first_name,last_name,id_number,employment_start_date,monthly_salary,department,multisport
Edward,borkowski,LO/209583/2018,2018/05/19,4180.950000000001 PLN,LOGISTYKA ,Nie
Jan,kwiatkowski,lo/264787/2010,2010-11-07,3440.8800000000006 pln,LOGISTYKA,nie
Stanisława,Mazur,SP.744496.2014,,3712.5 złotych,SPRZEDAŻ  ,NIE MA 
Krystyna,Majewska,lo/986825/2010,2010-01-11,"2 848,635 zł",,nie
Włodzimierz,Majewski,MA.820242.2011,2011-02-15,5976.960000000001 złotych,MARKETING,Tak
Mariusz,Sawicki,KA.364022.2016,2016-04-29T00:00:00,5167.8550000000005 złotych,KADRY,tak
ANETA,Pawlak,KA.711763.2015,2015-10-12T00:00:00,4940.47 ZŁ,KADRY ,NIE
ZOFIA,Krawczyk,KS_827757_2012  ,2012-10-07,5694.0 zł,KSIĘGOWOŚĆ,Nie
Adela,Jankowska  ,ka/985330/2018,2018-03-30,4931.201 ZŁ,KADRY,MA
Franciszka,Stępień,LO/584591/2017,2017-07-23T00:00:00,3412.8 ZŁ,LOGISTYKA,nie
ARTUR,Kowalski,CZ/194181/2013,2013-12-31,"2 355,1000000000004 pln",CZYSTOŚĆ,PRAWDA
Mieczysław,Kalinowski ,IT/249371/2018,2018-10-16,5839.5 zł,IT,NIE
Helena,Szymańska,KA/322010/2010 ,2010-06-10 ,4211.35 złotych,KADRY,Fałsz
Karol,Baran,ka/529510/2012 ,2012-01-31,3973.7349999999997 pln,KADRY,Fałsz
Halina,Jankowska,MA/630003/2015,2015-05-15T00:00:00,3989.92 PLN,MARKETING,0
Aneta,Baran,KA/297060/2015,2015-05-15,4815.85 pln,KADRY,Fałsz
Kazimierz  ,MALINOWSKI,KS-193201-2018,2018-10-16T00:00:00  ,"6 424,0 zł",KSIĘGOWOŚĆ,Nie
Mirosław,BORKOWSKI,lo/197622/2010,2010-07-30,3172.77 złotych,LOGISTYKA,false
Ryszard,Sadowski,SP/547052/2017,2017-02-23,3736.5 PLN,SPRZEDAŻ,false
Leon,Wróbel,KA/641274/2017,2017-06-03T00:00:00  ,3604.370000000001 zł,KADRY,true
Maciej,Nowicki,KS/942938/2009,2009-06-25,6362.400000000001 złotych,KSIĘGOWOŚĆ,TAK
Czesław,Kucharski  ,KA/133043/2012,2012-03-21,3376.9849999999997 zł,KADRY,0
Danuta,Jaworska,sp/354511/2010,2010-11-07,"4 863,045000000001 złotych",SPRZEDAŻ,Prawda
RAFAŁ,Mazurek,CZ/572695/2012,2012-03-21,3443.3 PLN,CZYSTOŚĆ,FAŁSZ
przemysław,Zalewski  ,LO/152629/2018,2018-08-27,4507.650000000001 PLN,LOGISTYKA ,NIE MA
Tadeusz,Majewski,SP/161584/2010  ,2010-07-30T00:00:00,4449.15 ZŁ,SPRZEDAŻ ,nie
Alina ,Walczak,KA/955808/2012,2012-10-07,5268.45 złotych,KADRY,0    
Alfred,,ks/250242/2015,2015/12/01 ,5215.320000000001 pln,KSIĘGOWOŚĆ,Tak
leszek,Pietrzak,ma/540746/2017,2017-02-23T00:00:00  ,3940.6400000000003 złotych,MARKETING,tak
grzegorz ,,LO/995187/2017,,3780.0000000000005 ZŁ,LOGISTYKA,FAŁSZ
Sabina,Woźniak,KS/430761/2014,2014-07-19,"5 390,22 zł",KSIĘGOWOŚĆ,ma
Wanda,kwiatkowska,LO/685811/2015,2015-12-01T00:00:00,"3 703,05 złotych",,NIE MA
Mirosław,woźniak,oc/520844/2015,2015-03-26T00:00:00 ,2792.6800000000003 zł,OCHRONA,NIE
Arkadiusz,Lis,lo/153361/2016,2016-03-10,4891.441500000001 pln    ,LOGISTYKA,Tak
WIESŁAWA,Kamińska,ka/460013/2017,2017-01-04,3428.1349999999998 zł ,KADRY,nie ma
Karol,Walczak,ma/602763/2015,2015/03/26,"4 644,8 ZŁ",MARKETING,NIE
Jadwiga,Dąbrowska  ,KA/733126/2012,2012-11-26,4023.18 ZŁ,KADRY,0
LIDIA,Jaworska    ,OC_235244_2016,2016/11/15,3621.9700000000003 złotych,OCHRONA,nie ma
Danuta,Olszewska ,LO/452835/2017 ,2017-01-04,4036.2300000000005 ZŁ,LOGISTYKA,MA
Franciszka,Grabowska,ka/622347/2010,,5357.575 PLN,KADRY,NIE MA
Stefania,nowakowska  ,CZ/484967/2009,2009-08-14,2362.5 PLN,CZYSTOŚĆ,Nie
Lucyna,KAMIŃSKA,sp/905797/2015,2015/10/12,4182.585000000001 pln,SPRZEDAŻ,Prawda
Robert,Kamiński,ma/642557/2009,2009-06-25,3923.0400000000004 złotych,MARKETING,tak
Aneta,Pietrzak  ,KS/659982/2015,2015-07-04,5812.0 pln,KSIĘGOWOŚĆ,false
Wacław,Król,KA_659290_2011,2011-09-03,"4 781,595 ZŁ",KADRY,NIE MA
Alina,Malinowska,CZ/853658/2018,2018-02-08,2724.8 złotych  ,CZYSTOŚĆ,nie ma
Monika,Rutkowska,MA-719185-2010,2010-01-11T00:00:00,5660.336000000001 zł,MARKETING,Prawda
LESZEK,michalak,ma/744462/2016,2016/09/26 ,3735.36 PLN,MARKETING,NIE
Ludwika  ,Stępień,MA-974667-2010,2010-01-11 ,3537.2800000000007 PLN ,MARKETING,nie ma
Agnieszka ,lewandowska,KS-945842-2009,2009-10-03,"6 346,560000000001 zł",KSIĘGOWOŚĆ    ,Tak
Feliks,Woźniak ,OC/451462/2010,2010-06-10,3707.0000000000005 ZŁ,OCHRONA,0
Andrzej,Jaworski,ma/248384/2010 ,2010-01-11,4764.8 zł,MARKETING  ,false
Sylwia,wiśniewska,ZA/135347/2009,2009/11/22,62260.00000000001 pln,ZARZĄD,true     
Ireneusz  ,Wojciechowski ,MA/371243/2010 ,2010-09-18,4920.256 zł,MARKETING,1
Maciej,szczepański,CZ.865122.2016,2016-09-26,3421.0 złotych,CZYSTOŚĆ,Fałsz
Leokadia,Olszewska,SP/163338/2016,2016-08-07T00:00:00,3804.0 zł,SPRZEDAŻ,FAŁSZ
urszula,Kowalczyk,sp/474342/2010,2010-04-21,4381.950000000001 złotych,SPRZEDAŻ ,nie  
Dariusz,Kubiak,MA/551831/2014,,4357.280000000001 złotych,MARKETING,NIE
Jolanta,Jaworska,MA_980181_2015,2015-08-23T00:00:00,5257.12 ZŁ,MARKETING,TAK 
Romuald,Kubiak,oc/204735/2011,2011-02-15T00:00:00,2794.4950000000003 pln,OCHRONA,MA
zenon,ostrowski,KA/632557/2015,2015/10/12,5145.070000000001 pln,KADRY,False
Romuald,Laskowski,ma/775600/2012,2012-05-10,4962.080000000001 PLN,MARKETING,false
Paweł,mazur    ,ka/341948/2011,2011/12/12,4399.055 ZŁ  ,KADRY,False  
WITOLD,Kamiński,ks/892625/2016,2016/11/15,5917.560000000001 złotych,KSIĘGOWOŚĆ ,1
Alina  ,Kowalska,MA/805666/2017,2017-09-11T00:00:00,"3 442,56 złotych",MARKETING,NIE MA
Bożena,Zając,SP_284609_2013,2013-12-31,3380.8500000000004 pln,,false
Julian,Wieczorek ,ma/264516/2012,,4088.0 zł,MARKETING,nie
Rozalia,Jasińska,LO/518452/2010,2010-07-30T00:00:00  ,3339.7650000000003 złotych,LOGISTYKA,tak
Maciej,Adamczyk,MA/422210/2012,2012-11-26,3585.76 PLN,MARKETING ,false  
Władysław,adamski,LO/964250/2012,2012-10-07T00:00:00,4222.8 ZŁ,LOGISTYKA,nie
Feliks,BORKOWSKI,sp/293026/2009,2009-08-14T00:00:00,"5 402,1 złotych",SPRZEDAŻ,TAK
Paweł,Kowalczyk,cz/564136/2009,2009-10-03,2906.9 pln,CZYSTOŚĆ,Fałsz
PIOTR,Malinowski,MA_992946_2016,2016-04-29,"4 594,080000000001 złotych",MARKETING,
IRENA,Zielińska,oc/379428/2016 ,2016/11/15,4037.2860000000005 ZŁ ,OCHRONA,ma
Julia,Zając,MA/170961/2012,2012-11-26,6071.296000000001 pln,MARKETING,MA
Helena,Król,ma/388536/2017,2017-07-23T00:00:00,5553.280000000001 pln,MARKETING,Nie
Waldemar,Nowak,ka/808875/2015,2015-02-04,"4 780,2 PLN",KADRY ,nie
MARZENA,Lewandowska ,LO/859863/2013,2013-01-15,3596.4 pln,LOGISTYKA,
Daniela,Wróbel,sp/343609/2017,2017-12-20T00:00:00,"4 434,0 PLN",SPRZEDAŻ,FAŁSZ
Róża,jaworska,KA.696462.2015,2015-03-26,"5 234,35 pln",KADRY,
hanna,Wróbel,MA/153374/2015,2015-03-26,"5 372,8 PLN",MARKETING,False
Krzysztof,Król ,lo/231951/2017  ,2017-09-11T00:00:00,4008.96 pln,LOGISTYKA  ,Nie
KRYSTYNA,nowak,ZA/363509/2010,2010-01-11,55107.50000000001 PLN,ZARZĄD,false
Feliks,Baran,sp/785532/2011,2011/10/23,"5 025,75 pln",SPRZEDAŻ,NIE MA
ADELA,Michalak,SP.324561.2018,2018/03/30,"4 931,85 ZŁ",SPRZEDAŻ,true
Mariola,Rutkowska,KA/662241/2017,2017-01-04,3450.6099999999997 zł,KADRY,nie ma
Władysława,szymańska,lo/563041/2018,2018-07-08,4612.41 złotych ,LOGISTYKA,NIE MA
Weronika,Wieczorek,KS/616423/2010 ,2010-12-27T00:00:00,7170.24 pln,KSIĘGOWOŚĆ,Tak
Weronika,Kowalczyk,LO/179392/2010,2010-04-21,3979.8 PLN  ,LOGISTYKA,false
Roman,Nowak,KS.429696.2016,2016/03/10,5791.0 PLN,KSIĘGOWOŚĆ,false
Witold,czarnecki,SP_586624_2013,2013-11-11,"3 586,605 złotych",SPRZEDAŻ,TAK
Teresa,rutkowska,SP/157158/2017  ,,4327.5 zł,SPRZEDAŻ,Fałsz
Justyna,Górska,CZ/785115/2012 ,2012-11-26T00:00:00,3234.6 zł,CZYSTOŚĆ,Fałsz
Jan  ,Krupa,ma/665097/2013 ,2013-01-15T00:00:00,"4 665,6 pln ",MARKETING  ,FAŁSZ
Marek,JAKUBOWSKI,LO-263120-2010,2010/01/11,"4 986,333000000001 ZŁ",LOGISTYKA,Prawda
Ewa,Wieczorek,cz/613613/2009,2009-11-22,3406.5900000000006 pln ,CZYSTOŚĆ,Prawda
Celina,król,LO.306141.2013 ,2013-08-03,4237.785 pln ,LOGISTYKA,false
wiktor,Gajewski,KA.119419.2013,2013-09-22,4366.505 pln,KADRY,tak
Marcin,Kucharski,KA.734021.2014,2014-10-27,3951.5080000000003 ZŁ,KADRY,PRAWDA
Stefan,Majewski,lo/102629/2014,2014-04-10T00:00:00  ,4514.400000000001 zł,LOGISTYKA,Fałsz 
Mariola,Król,OC/886676/2015,2015-10-12,2963.7300000000005 zł,OCHRONA,NIE MA
Ludwik,Duda,ma/497814/2018 ,2018-08-27  ,4378.352 zł,MARKETING,Prawda
Lech,zalewski,lo/707179/2012,2012-11-26T00:00:00,"3 494,07 złotych",LOGISTYKA,Fałsz
Michalina,Sikora,OC/361334/2014,2014/10/27  ,2822.05 ZŁ,OCHRONA,False
Michał,Makowski,MA-952459-2015,2015-02-04,5284.8 ZŁ,MARKETING,false
Tadeusz,Grabowski,SP.831319.2015,,3344.8500000000004 PLN,SPRZEDAŻ,False
Jacek,KWIATKOWSKI,KA/983428/2016,2016-03-10T00:00:00,4623.650000000001 zł,KADRY,Fałsz 
Edmund,Krajewski,OC/693170/2015  ,2015-10-12,2564.1110000000003 zł,OCHRONA,Prawda
Leszek  ,Dudek,LO/533947/2012,2012/03/21,3184.92 ZŁ,LOGISTYKA,FAŁSZ
Edward,KUCHARSKI,LO/726754/2014,2014/12/16,"3 865,05 zł",LOGISTYKA,nie ma
bolesław,Czarnecki ,ka/135210/2014,2014-02-19,4001.635 PLN,KADRY,TAK
tomasz,Wróblewski,sp/740967/2013,2013/09/22,4673.25 złotych,SPRZEDAŻ,Nie
Lidia ,Dąbrowska,ks/546517/2011,2011-02-15,"5 958,0 zł",KSIĘGOWOŚĆ,false
Rafał,,ZA/390354/2011,2011-10-23T00:00:00,78685.0 pln,ZARZĄD,FAŁSZ
Bernadeta,OSTROWSKA,KA_769084_2015,2015/05/15,4912.415000000001 pln,KADRY,NIE
Marian,Szulc,SP/830534/2013 ,2013-09-22,"3 423,0 pln",SPRZEDAŻ,False
Krzysztof,Adamczyk,lo/343598/2015,2015/08/23 ,"4 598,1 zł",LOGISTYKA,
Agnieszka,Lewandowska,ka/576790/2017,2017-09-11,3797.546500000001 PLN,KADRY  ,TAK
Marianna,Wójcik,SP_309478_2014,2014-12-16,3176.5499999999997 złotych,SPRZEDAŻ,Fałsz
Zofia,Górska,MA/840030/2009 ,2009/11/22,4494.400000000001 zł,MARKETING ,FAŁSZ
Barbara,Nowakowska,IT/596022/2017,2017-01-04,7232.5 zł,IT,nie ma
Bernard,JAWORSKI,ka/595224/2017,,"4 946,825 ZŁ",KADRY  ,FAŁSZ
Henryk,Wiśniewski,IT_735654_2015,2015/03/26,"7 770,25 pln",IT,False
henryka ,KRAWCZYK,ma/910607/2010 ,2010-11-07,4950.72 zł,MARKETING,0
Bożena,Dąbrowska,sp/532046/2012,2012-05-10,"3 168,4500000000003 złotych",SPRZEDAŻ,Fałsz
Zenon,Wilk,SP/645778/2010,2010-09-18,"4 446,9 PLN",SPRZEDAŻ,NIE
WANDA,,ks/807018/2013,2013-11-11,4762.2 ZŁ,KSIĘGOWOŚĆ,0
Weronika,Michalak,CZ/220747/2012  ,2012-01-31,"3 011,6 złotych",CZYSTOŚĆ,False
Honorata,Piotrowska,ka/554855/2014,2014-07-19T00:00:00,4907.3 pln,KADRY,NIE MA
Rafał,Krawczyk,MA_655849_2016,2016-06-18,3951.2000000000003 PLN,,MA
Sylwia,NOWICKA,MA/280981/2016,2016-03-10T00:00:00  ,5059.472 PLN  ,MARKETING,ma
,Szymańska,lo/548340/2013,2013-03-06,"3 681,3150000000005 PLN ",LOGISTYKA,NIE
Joanna,Tomaszewska,MA/328214/2015,2015-12-01T00:00:00,3790.4 złotych,MARKETING ,FAŁSZ
Małgorzata,WIECZOREK,MA.894467.2018,2018-02-08,3680.0 ZŁ,MARKETING,0
Daniela,Kozłowska,SP.261271.2014,2014-10-27 ,3900.0 złotych  ,SPRZEDAŻ,FAŁSZ
teresa,Nowakowska,MA/521234/2018,2018-05-19T00:00:00,3976.16 zł,MARKETING,False
Andrzej,Michalski,lo/316156/2014,2014-10-27,4406.400000000001 ZŁ,LOGISTYKA,FAŁSZ
WIKTORIA,Woźniak,KS_530285_2010,2010-01-11,4504.4 pln ,KSIĘGOWOŚĆ,False
Renata,Kaczmarek,ks/983212/2011,2011-07-15,5680.400000000001 złotych,KSIĘGOWOŚĆ,tak 
Elżbieta,ZIELIŃSKA,IT/554921/2017,,6181.25 ZŁ,IT,NIE
Bożena,Piotrowska,IT/569690/2016,2016-09-26,8456.25 ZŁ,IT,1
BOGDAN,Adamczyk,CZ/832224/2009,2009-08-14,2868.8 pln,CZYSTOŚĆ,Tak
Wacław,Zakrzewski,CZ.876324.2012,2012-05-10,3087.59 zł,CZYSTOŚĆ,tak
Feliks,Szymański,ka/601453/2009,,3745.5750000000003 pln,KADRY,False
Stefania,Kaczmarek ,sp/856624/2018,2018-08-27T00:00:00,4953.0 PLN,SPRZEDAŻ,Nie
lech,Sokołowski,oc/837300/2010  ,2010/06/10,3474.3940000000007 ZŁ,OCHRONA,PRAWDA
Rozalia ,Zając,lo/460624/2016,2016-08-07,4383.450000000001 zł,LOGISTYKA,nie ma
Krzysztof,Krajewski,MA_772452_2009,2009-06-25,"4 725,4400000000005 ZŁ",MARKETING,FAŁSZ 
Karolina,WRÓBEL,LO/728272/2018,2018-08-27T00:00:00,2958.795 ZŁ,LOGISTYKA,FAŁSZ
DOROTA,Nowak,ks/780822/2012,2012-10-07 ,"6 202,02 zł  ",,Tak
Cezary,Michalski,KS.819554.2011,2011-02-15,"6 792,0 złotych",KSIĘGOWOŚĆ,0
Adela,Kowalczyk,SP/815270/2017,2017/07/23,4884.6 pln,SPRZEDAŻ,
Ludwik,GAJEWSKI ,KA_927326_2010 ,2010-04-21T00:00:00,4543.05 zł,KADRY,0
Aldona,Pawlak,LO/577067/2011,2011-07-15,"3 287,7900000000004 ZŁ",LOGISTYKA,Prawda
Romuald,,LO/244187/2014,2014-12-16,4221.8550000000005 złotych,LOGISTYKA,True
Ludwik,Nowakowski,sp/170341/2014,2014-10-27,4224.450000000001 ZŁ,SPRZEDAŻ,NIE
Teresa,Kamińska,LO/409339/2011, ,4107.240000000001 pln,LOGISTYKA,NIE MA
Gabriela,Michalak,sp/384858/2010,2010/11/07  ,4752.15 zł,SPRZEDAŻ,NIE MA
Czesław,Szulc,LO/661109/2013,2013-04-25T00:00:00,3863.7000000000003 zł,,Fałsz
Marcin,Krupa,LO/666399/2015, ,4183.3935 pln,LOGISTYKA,Prawda 
Gabriela,Kwiatkowska,lo/716093/2011,2011/02/15  ,4410.450000000001 złotych  ,LOGISTYKA ,nie ma
Eleonora,Nowakowska,MA.502785.2010,2010-04-21T00:00:00,4709.584000000001 zł,MARKETING,tak
LIDIA,,KA/173275/2011 ,2011-12-12,3673.5 ZŁ,KADRY   ,nie
Julia,Woźniak,KS/708916/2013,2013-12-31T00:00:00  ,4349.6 pln,KSIĘGOWOŚĆ,NIE
Ireneusz,Olszewski,SP.660605.2013,2013/04/25,4713.0 PLN,SPRZEDAŻ,0
Franciszka,DĄBROWSKA ,MA/862186/2017,2017-10-31,3874.4 złotych,MARKETING, 
Alfred,Urbański,SP/748309/2013,2013/09/22,3313.3500000000004 PLN,SPRZEDAŻ,Fałsz
Wanda,Pawlak,MA-459544-2011,2011/07/15,5600.3200000000015 PLN,MARKETING,Tak
Eleonora,Walczak,MA/788155/2012,2012-11-26,5366.592000000001 zł,MARKETING,Tak
Lucjan,Szewczyk,IT/860049/2013,2013-09-22T00:00:00,8313.25 pln,IT,FAŁSZ
Marcin,Urbański,SP/235801/2016,2016/06/18,4120.545000000001 pln,SPRZEDAŻ,TAK
Władysław,pawlak,KA/960760/2013,2013/01/15,5775.858 ZŁ,KADRY,MA
Zdzisław,WRÓBEL,SP_508256_2014,2014-04-10T00:00:00,4795.200000000001 ZŁ,SPRZEDAŻ,NIE
GRAŻYNA,,SP_928710_2017,2017/04/14,4254.6 PLN,SPRZEDAŻ,nie ma
Renata,Grabowska,ks/214399/2016,2016-04-29T00:00:00,5528.4 pln ,KSIĘGOWOŚĆ,NIE MA
Leszek,Nowak,KS.241000.2015,,6522.8 zł,KSIĘGOWOŚĆ,Nie
MAGDALENA,Górska,it/254379/2010, ,7038.5 zł ,IT,FAŁSZ
GENOWEFA,Nowakowska,LO/562366/2012,2012/05/10,3213.5400000000004 ZŁ,LOGISTYKA,TAK
CECYLIA,Lewandowska,MA_458302_2011,2011-02-15,4245.280000000001 ZŁ,MARKETING,False
Sylwia,Kaczmarek,CZ/365599/2010,2010-11-07,"2 386,5 zł",CZYSTOŚĆ,0
Włodzimierz,SOBCZAK,sp/382789/2018,2018-07-08,"3 628,0200000000004 PLN",SPRZEDAŻ,Tak
Paweł,sadowski,KA.177846.2010,2010-03-02,3779.985 pln,KADRY,Tak
Marta,Olszewska  ,SP/935901/2011  ,2011-07-15,5713.950000000001 zł,SPRZEDAŻ,ma
Łucja,Olszewska,LO/205954/2018,2018-03-30,"3 325,05 złotych",LOGISTYKA,NIE MA
Krzysztof ,jakubowski,cz/257378/2010,2010-09-18T00:00:00,2587.0 złotych,,nie ma
Witold,Tomaszewski,MA/724853/2018,2018-07-08,5359.552 złotych,MARKETING, 
Regina,Wieczorek,SP/718651/2016,2016/03/10,4493.94 PLN,SPRZEDAŻ,PRAWDA
Michał,Kaźmierczak ,CZ/768576/2010,2010-06-10,2234.4 pln,CZYSTOŚĆ  ,False
Iwona,Malinowska,MA/869857/2018,2018-10-16T00:00:00 ,"4 820,112 złotych",MARKETING,Prawda
Genowefa,Zając,sp/262225/2016,2016-06-18,"4 935,0 pln",SPRZEDAŻ,False
Leokadia,Michalska,it/532627/2010,2010-11-07 ,8715.0 złotych,IT,Nie
Piotr,Zieliński,MA-933911-2017,2017/04/14,3600.0 PLN,MARKETING,false
Jadwiga,Olszewska,KS/966638/2014,2014/05/30,4287.2 ZŁ,KSIĘGOWOŚĆ,Nie
Marek,Wasilewski,MA/635609/2012,2012-03-21,4158.88 zł ,MARKETING ,1
Lidia,Nowicka,SP-281152-2015,2015-05-15T00:00:00,3931.5 PLN,SPRZEDAŻ,nie
artur,Piotrowski,sp/826488/2009,2009/10/03,5215.950000000001 złotych,SPRZEDAŻ,Nie
Romuald,mazurek,lo/222963/2012,2012-06-29,5108.400000000001 ZŁ,LOGISTYKA,ma
ALINA,Jasińska,LO/283977/2009,2009-06-25T00:00:00,3765.9600000000005 złotych,LOGISTYKA,PRAWDA
Zbigniew,Kwiatkowski,CZ/738728/2010,2010-01-11T00:00:00,2261.0 PLN,,0
Aleksandra,kamińska,ka/963297/2011 ,2011-07-15T00:00:00,"5 394,0 zł",KADRY,Nie
Michalina,Wieczorek,sp/656477/2010,2010-07-30,4219.35 złotych,SPRZEDAŻ,nie ma
alicja,Sikora,CZ.444004.2010 ,2010/09/18,2190.1 zł,CZYSTOŚĆ,nie ma
Celina,Pietrzak,LO/263432/2018,2018-05-19T00:00:00,2899.395 PLN,LOGISTYKA,false
Stefan,BORKOWSKI,LO_525933_2017,2017-06-03 ,3550.6350000000007 zł,LOGISTYKA ,True
Elżbieta,Jankowska,sp/834007/2014,2014-07-19,3631.2000000000003 PLN,SPRZEDAŻ,Nie
czesław,Pawlak,KS/817870/2011,2011/02/15,5105.6 pln,KSIĘGOWOŚĆ,false  
Regina,Kowalska,SP/390442/2010,2010/12/27,3867.2700000000004 ZŁ,SPRZEDAŻ,1
Henryka,JASIŃSKA,SP-145975-2009   ,2009/06/25,3817.7999999999997 zł,SPRZEDAŻ,Nie
Jolanta,Szewczyk,sp/384020/2018,2018-08-27T00:00:00,5748.435000000001 ZŁ,SPRZEDAŻ,TAK
BOŻENA,MICHALAK,SP_669519_2017,2017-01-04,3367.5 PLN,SPRZEDAŻ,nie ma
Władysława,Majewska,SP/490059/2012,2012-08-18,5170.5 zł,SPRZEDAŻ ,FAŁSZ
WOJCIECH,Piotrowski,ka/255703/2012,2012-10-07,3789.1920000000005 złotych   ,KADRY,MA
janusz,Wróblewski,oc/762815/2018 ,2018-05-19,2914.8900000000003 pln,OCHRONA,True
ludwik,Sadowski,LO/198920/2018,2018/08/27,4216.725 PLN,LOGISTYKA,NIE MA
Dariusz,kowalczyk,CZ/224792/2012,2012-05-10     ,2848.0 ZŁ,CZYSTOŚĆ,False
feliks,Dąbrowski,sp/870450/2013,2013-08-03,4917.0 pln,SPRZEDAŻ,nie ma
sławomir,Kaczmarek,ks/192564/2018,2018-08-27,5368.0 złotych,KSIĘGOWOŚĆ,tak
Mieczysława,Krawczyk,LO/219551/2010,2010-04-21,3105.27 pln,LOGISTYKA,Fałsz
Agnieszka,Olszewska,sp/293267/2014,2014-02-19,5725.500000000001 złotych,SPRZEDAŻ,true
Dariusz,Kwiatkowski,CZ/662833/2011,2011-05-26T00:00:00,"2 313,3 pln",CZYSTOŚĆ ,1
Rozalia  ,Rutkowska,MA/743651/2010,2010/06/10,4048.4800000000005 ZŁ,MARKETING,nie ma 
LUDWIKA,WOJCIECHOWSKA,IT/248583/2012,2012-11-26,6786.5 PLN,IT,False
WOJCIECH,Krawczyk,IT/678622/2012 ,2012-11-26,7854.0 ZŁ,IT,NIE
Feliks, ,KS/360508/2016 ,2016-03-10T00:00:00,6734.0 PLN,KSIĘGOWOŚĆ,NIE MA
Jacek,Krajewski,KS/280865/2016,2016-06-18,6608.0 pln,KSIĘGOWOŚĆ,FAŁSZ
Grażyna,Zając,CZ/895539/2018,2018-02-08,3138.4 zł,CZYSTOŚĆ,False
Eugeniusz,Adamski,KA-860447-2016,2016-04-29,5322.7 ZŁ,KADRY,NIE MA
Kazimierz,Włodarczyk,SP/204446/2014,2014-09-07,4415.25 PLN,SPRZEDAŻ,0
Robert,Kalinowski,KA-830506-2017,2017-01-04,3763.4 zł,KADRY,NIE
bronisław,Lis,SP/375593/2018,2018-10-16,4834.004999999999 pln ,SPRZEDAŻ,Tak
Bronisław,Majewski,lo/528466/2017,2017-02-23T00:00:00,3155.6250000000005 zł,LOGISTYKA,TAK
Krzysztof,KUCHARSKI,cz/992756/2010,2010-03-02 ,3370.0 złotych,CZYSTOŚĆ ,nie
MIROSŁAW,Pawlak,za/284562/2010,2010-11-07T00:00:00,"83 125,0 zł",ZARZĄD,Fałsz
Marcin,Borkowski,sp/342565/2013,2013-01-15,4326.75 PLN,SPRZEDAŻ,Fałsz
Bronisława,WOŹNIAK,CZ_652288_2010,2010-03-02,"2 779,6 PLN",CZYSTOŚĆ,False
Jacek,Rutkowski,sp/256942/2016,2016/09/26,3866.6100000000006 PLN,SPRZEDAŻ,true
Halina,Zając,CZ/274870/2018,2018/05/19,3656.2900000000004 zł,CZYSTOŚĆ,true
Grażyna,,LO-442097-2017,2017/02/23,3864.645 złotych,LOGISTYKA,NIE MA  
Róża,Nowakowska,sp/284304/2011,2011-12-12T00:00:00,3958.9500000000003 zł ,SPRZEDAŻ,False
Zdzisław ,sikorski,LO/932207/2013  ,2013-06-14,3333.8250000000003 PLN,LOGISTYKA,ma
Izabela,Pawłowska,SP-435474-2012,2012-10-07,4182.75 złotych,SPRZEDAŻ,True
Dariusz,Lewandowski,SP/136654/2016,2016-03-10 ,3966.765 zł,SPRZEDAŻ,TAK
michał,Woźniak,SP/378822/2011,2011-04-06,3591.0 PLN,SPRZEDAŻ,nie
Dorota,Tomaszewska,CZ/746326/2011,2011-12-12T00:00:00,2256.0 PLN,CZYSTOŚĆ,False
Łucja,Nowakowska  ,MA_369546_2012,2012-05-10T00:00:00,4022.4 PLN,MARKETING,FAŁSZ
HELENA,,KA/820816/2014,2014/02/19,5202.885 złotych,KADRY ,nie
Dorota,mazur ,KS/363116/2011,2011-04-06T00:00:00,4644.4 PLN,KSIĘGOWOŚĆ,Fałsz
Dorota,Zielińska,MA/672870/2010,2010-01-11,4109.4400000000005 PLN,,nie  
Helena,Wiśniewska,SP/215940/2010,2010-06-10,4405.5 ZŁ,SPRZEDAŻ,FAŁSZ
Sabina,Wojciechowska,MA_448245_2013,2013-08-03,3903.52 ZŁ,MARKETING  ,NIE MA
sabina,Szymańska,LO_762856_2009,2009-06-25,3474.9 PLN,LOGISTYKA,tak
Wiktoria,Tomaszewska  ,MA/379533/2010,2010-04-21T00:00:00,4009.2800000000007 PLN,MARKETING,0
Maciej,Kozłowski,lo/556271/2014,2014-04-10,4393.6695 ZŁ  ,LOGISTYKA,1
KAROLINA,Piotrowska,ma/872645/2016,2016-09-26,4665.936000000001 PLN,MARKETING,true
bogusław,Duda,sp/845790/2009,2009-08-14T00:00:00,4793.745000000001 zł,SPRZEDAŻ,true
Ryszard,Nowak,ma/915230/2014,2014/10/27,4263.84 PLN,MARKETING,Fałsz
Dorota,Wójcik,MA/936588/2011,2011-02-15T00:00:00,3984.1120000000005 zł,MARKETING,1
Mieczysław,Borkowski,KS/205751/2012,2012/06/29,"4 456,0 pln",KSIĘGOWOŚĆ,0
Grzegorz,sikorski,KS/248911/2014,2014-02-19T00:00:00,4770.0 pln,KSIĘGOWOŚĆ,0
beata,Malinowska,IT/183770/2016,2016-09-26,"8 720,0 ZŁ ",IT,Fałsz 
Jadwiga,GRABOWSKA,lo/837076/2009,2009-11-22T00:00:00,"2 957,8500000000004 złotych",LOGISTYKA,False
Julian,Kowalczyk ,ks/338031/2016,2016-04-29,6202.0 ZŁ,KSIĘGOWOŚĆ,Nie  
Ludwik,Sikora,MA-863329-2016,2016-03-10,6001.6 pln,MARKETING,1
Zygmunt,Kamiński,ka/899328/2013,2013-09-22,4050.15 pln,KADRY,NIE
